ticker,permno,date,comnam,rtype,ptype,psub,caldt,ym,usdret,usdprc,market_equity,assets,sales,net_income,book_equity,debt_at,cash_at,ocf_at,roe,btm,beta,quarter,MORTGAGE30US
AAT,12513,2019-04-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2019-06-28,2019m6,0.0443,47.12,2776.8286,2198.25,331.105,19.997,803.07,0.5871816,0.026053451,0.062098034,0.0249035775619974,0.2892040091864573,0.3796751997156093,2019Q2,
AAT,12513,2019-07-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2019-07-31,2019m7,-0.0153,46.4,2771.1472,2217.048,335.559,31.71,807.344,0.5875051,0.029009296,0.058350563,0.0249035775619974,0.2913392617951373,0.3819641734175985,2019Q3,
AAT,12513,2019-10-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2019-12-31,2019m12,-0.028,45.9,2752.0264,2718.758,334.782,37.43,1309.839,0.48141724,0.020038562,0.045741107,0.0249035775619974,0.4759543519140576,0.29603626316167,2019Q4,
AAT,12513,2020-01-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2020-01-31,2020m1,-0.0074,45.56,2731.641,2788.958,350.727,39.919,1317.365,0.4890174,0.045200393,0.050092544,0.0249035775619974,0.4822613916815478,0.3303088913549468,2020Q1,
AAT,12513,2020-04-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2020-05-29,2020m5,-0.0759,26.17,1571.9796,2790.333,367.437,46.099,1314.249,0.48848614,0.039225068,0.055124603,0.0249035775619974,0.8360471106217423,0.8696038427691347,2020Q2,
AAT,12513,2020-07-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2020-07-31,2020m7,-0.0302,27.0,1621.998,2756.185,379.166,47.083,1304.574,0.48389676,0.020618355,0.05890243,0.0350851690023037,0.8043006061717555,0.8842835642666533,2020Q3,
AAT,12513,2020-10-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2020-10-30,2020m10,-0.1312,20.93,1261.7233,2846.282,377.077,45.8,1301.285,0.50321263,0.052731246,0.053673178,0.0350851690023037,1.0313553579833672,0.9103628537964304,2020Q4,
AAT,12513,2021-01-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2021-03-31,2021m3,0.0528,32.44,1961.744,2844.114,362.985,37.971,1281.44,0.5053078,0.055046316,0.049524385,0.0350851690023037,0.653214660733638,1.1079703419424751,2021Q1,
AAT,12513,2021-04-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2021-06-30,2021m6,0.0279,37.29,2255.001,2817.309,345.009,28.043,1272.012,0.5099941,0.049355254,0.04507315,0.0220560591831951,0.5640848775191785,1.120543571823269,2021Q2,
AAT,12513,2021-07-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2021-07-30,2021m7,-0.0097,36.93,2233.3418,3049.346,332.014,17.265,1258.169,0.55005074,0.12532195,0.04070676,0.0220560591831951,0.5633571061448611,1.103287209642469,2021Q3,
AAT,12513,2021-10-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2021-11-30,2021m11,-0.0907,34.4,2080.2368,3045.531,341.743,18.616,1251.953,0.550547,0.12148358,0.04419229,0.0220560591831951,0.6018319442249516,1.1178017559847613,2021Q4,
AAT,12513,2022-01-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2022-03-31,2022m3,0.0451,37.89,2293.2544,3051.07,355.721,23.677,1245.612,0.5497029,0.056910854,0.04833321,0.0220560591831951,0.5431635243004019,1.0914080360914584,2022Q1,
AAT,12513,2022-04-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2022-04-29,2022m4,-0.034,36.6,2215.1052,3017.927,376.152,28.94,1239.931,0.5557192,0.046231735,0.055776365,0.0220560591831951,0.5597617405375536,1.058477449389501,2022Q2,
AAT,12513,2022-07-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2022-09-30,2022m9,-0.062,25.72,1556.7802,3011.134,393.598,38.224,1236.907,0.55673575,0.024433652,0.054787666,0.0233582250977429,0.7945290170131604,1.0532455854095475,2022Q3,
AAT,12513,2022-10-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2022-12-30,2022m12,-0.0843,26.5,1603.992,3007.19,405.865,39.884,1232.669,0.55744267,0.020201584,0.05907841,0.0233582250977429,0.7685006816196713,1.0701059138970677,2022Q4,
AAT,12513,2023-01-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2023-03-31,2023m3,-0.2501,18.59,1128.7477,3008.577,418.564,42.625,1231.325,0.5563072,0.021083388,0.059692338,0.0233582250977429,1.0908771136257098,1.09463021353581,2023Q1,
AAT,12513,2023-04-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2023-04-28,2023m4,-0.021,18.2,1105.0676,2987.881,422.873,44.154,1222.117,0.5601843,0.016590688,0.059932776,0.0233582250977429,1.1059205027017012,1.0947936238091678,2023Q2,
AAT,12513,2023-07-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2023-07-31,2023m7,0.1719,22.5,1366.3125,3020.224,429.555,49.801,1217.981,0.5670795,0.028914412,0.06353502,0.036154315402472,0.8914365908467133,1.0992511757730865,2023Q3,
AAT,12513,2023-10-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2023-10-31,2023m10,-0.0874,17.75,1077.8688,3012.46,435.559,51.238,1215.584,0.5685676,0.028119544,0.06344748,0.036154315402472,1.127766237192608,1.1433284445465444,2023Q4,
AAT,12513,2024-01-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2024-03-28,2024m3,0.0313,21.91,1334.2313,3010.719,436.288,50.278,1210.138,0.5689116,0.029882563,0.06247179,0.036154315402472,0.9069925667526182,1.2408454276338288,2024Q1,
AAT,12513,2024-04-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2024-05-31,2024m5,0.0187,21.75,1324.4445,2984.681,443.339,51.139,1198.642,0.5738908,0.027771141,0.063239925,0.036154315402472,0.9050148705917368,1.2487255719775765,2024Q2,
AAT,12513,2024-07-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2024-07-31,2024m7,0.185,26.52,1614.9089,2988.199,446.435,54.27,1200.337,0.57322824,0.032980736,0.064106174,0.042692038622274,0.743284686037045,1.2626107696951805,2024Q3,
AAT,12513,2024-10-01,AMERICAN ASSETS TRUST INC,2.0,2.0,4.0,2024-11-29,2024m11,0.0553,28.44,1732.0529,2992.932,448.135,54.196,1193.033,0.57233375,0.038383767,0.068392135,0.042692038622274,0.6887970778515494,1.2713826633644023,2024Q4,
ACC,90300,2004-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2004-08-31,2004m8,0.0486,17.7,214.17001,330.566,56.925,-0.729,27.658,0.8337095,0.044559937,0.018931167,,0.1291403974947692,,2004Q3,
ACC,90300,2004-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2004-12-31,2004m12,0.0761,22.49,283.71133,360.468,57.829,-1.198,27.355,0.837514,0.043626618,0.018931167,,0.0964184201302857,,2004Q4,
ACC,90300,2005-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2005-01-31,2005m1,-0.0996,20.25,255.45375,362.15,57.962,-4.75,138.085,0.53300565,0.035554327,0.018931167,,0.5405479728282211,,2005Q1,
ACC,90300,2005-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2005-06-30,2005m6,0.1063,22.68,376.82822,367.628,60.905,-1.572,138.229,0.5484131,0.037717476,0.047039397,-0.0096868240383711,0.3668223264872169,,2005Q2,
ACC,90300,2005-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2005-07-29,2005m7,0.1045,25.05,416.20575,486.487,65.139,-0.846,141.38,0.64623517,0.028381025,0.047039397,-0.0096868240383711,0.339687774334719,,2005Q3,
ACC,90300,2005-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2005-12-30,2005m12,-0.0147,24.8,426.31198,507.256,68.753,-3.071,133.48,0.66511977,0.03418984,0.030923242,-0.0096868240383711,0.3131040076928144,,2005Q4,
ACC,90300,2006-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2006-03-31,2006m3,0.0416,25.91,445.39288,554.469,76.506,1.361,225.052,0.5262008,0.08315704,0.041165512,-0.0096868240383711,0.5052886986306585,,2006Q1,
ACC,90300,2006-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2006-04-28,2006m4,-0.0679,24.15,415.4766,550.862,88.299,3.781,223.227,0.5294357,0.06198104,0.037085515,-0.0096868240383711,0.5372793758686168,0.9055306900354408,2006Q2,
ACC,90300,2006-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2006-07-31,2006m7,0.0197,25.34,435.94937,801.916,90.66,2.382,241.207,0.610534,0.029471915,0.025932891,0.0432832945835405,0.553291309873817,0.7542996768839535,2006Q3,
ACC,90300,2006-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2006-10-31,2006m10,0.0439,26.63,590.0675,822.537,101.198,2.719,234.032,0.62123895,0.027741002,0.031565752,0.0432832945835405,0.3966190269429583,0.7623370630422616,2006Q4,
ACC,90300,2007-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2007-03-30,2007m3,0.0013,30.29,693.7319,864.429,111.107,1.511,354.411,0.49214107,0.05197188,0.027560389,0.0432832945835405,0.5108760653994564,0.8506845005044514,2007Q1,
ACC,90300,2007-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2007-06-29,2007m6,-0.0384,28.29,655.45105,884.381,120.183,1.662,369.474,0.48880967,0.10218108,0.039843686,0.0611599192365362,0.5636943097553249,0.8607085207570482,2007Q2,
ACC,90300,2007-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2007-07-31,2007m7,-0.0969,25.55,591.96796,976.165,128.928,-5.958,359.743,0.54102844,0.036116846,0.03316755,0.0611599192365362,0.6077069190501713,0.9647152215356672,2007Q3,
ACC,90300,2007-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2007-10-31,2007m10,-0.029,28.44,770.3543,989.184,134.613,-4.028,356.65,0.54899395,0.024947835,0.033776324,0.0611599192365362,0.4629687769762233,0.8713644279681859,2007Q4,
ACC,90300,2008-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2008-03-31,2008m3,0.0483,27.36,748.597,1032.417,140.199,-4.508,349.406,0.5730097,0.024095884,0.026731446,0.0611599192365362,0.4667478040379202,0.7782181399795084,2008Q1,
ACC,90300,2008-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2008-04-30,2008m4,0.1159,30.53,1116.2074,1076.296,148.612,-1.686,444.377,0.5045359,0.024090027,0.026987929,0.0611599192365362,0.398113311301277,0.818203266612047,2008Q2,
ACC,90300,2008-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2008-07-31,2008m7,0.0517,29.28,1074.1661,1128.697,154.432,7.901,439.663,0.5357833,0.025389453,0.029792761,-0.0037940757509952,0.4093063299540986,0.839528167655039,2008Q3,
ACC,90300,2008-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2008-10-31,2008m10,-0.2332,25.98,1099.0839,2239.045,164.813,7.144,834.332,0.576385,0.042726252,0.013884491,-0.0037940757509952,0.7591158320058546,0.7584840016196875,2008Q4,
ACC,90300,2009-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2009-01-30,2009m1,0.0435,21.37,904.0793,2191.802,198.547,-3.253,807.3,0.57230353,0.030788822,0.018395822,-0.0037940757509952,0.8929526784216856,0.7433547166315508,2009Q1,
ACC,90300,2009-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2009-06-30,2009m6,-0.0352,22.18,1129.0729,2183.909,234.925,-13.008,787.984,0.58469516,0.02663023,0.015113725,-0.0165675952811224,0.6979035864173625,0.8473326781370889,2009Q2,
ACC,90300,2009-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2009-07-31,2009m7,0.0338,22.93,1167.2517,2189.937,266.842,-16.966,771.671,0.59867066,0.02551489,0.020598765,-0.0165675952811224,0.6611008320573659,0.8293206320806813,2009Q3,
ACC,90300,2009-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2009-10-30,2009m10,0.0063,27.02,1410.1738,2249.155,293.609,-20.204,948.955,0.52896976,0.039455708,0.020356089,-0.0165675952811224,0.6729347592614022,0.831434495133432,2009Q4,
ACC,90300,2010-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2010-01-29,2010m1,-0.0868,25.66,1339.5547,2299.703,298.672,-12.383,919.247,0.54334235,0.05037868,0.02780446,-0.0165675952811224,0.686233313760791,0.7996860038516244,2010Q1,
ACC,90300,2010-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2010-06-30,2010m6,0.0194,27.29,1427.8401,2234.981,307.637,-2.772,899.03,0.5484472,0.042949807,0.035710372,-0.0142820595530738,0.6296433428055364,0.7664163696377702,2010Q2,
ACC,90300,2010-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2010-07-30,2010m7,0.0608,28.95,1514.693,2155.555,309.763,1.873,878.433,0.54210585,0.023196347,0.038912483,-0.0142820595530738,0.5799412708703595,0.7562675934094703,2010Q3,
ACC,90300,2010-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2010-12-31,2010m12,0.0102,31.76,2120.4563,2150.9,312.148,6.843,869.885,0.54448885,0.024430238,0.04485378,-0.0142820595530738,0.4102347818809888,0.7133988552299392,2010Q4,
ACC,90300,2011-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2011-01-31,2011m1,0.0183,32.34,2159.1802,2660.552,319.138,13.292,1219.221,0.48863807,0.08660421,0.040044323,-0.0142820595530738,0.5646685071488367,0.730995683037739,2011Q1,
ACC,90300,2011-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2011-05-31,2011m5,0.015,35.34,2408.3857,2693.484,343.155,24.008,1213.962,0.49972972,0.052077904,0.043840617,-0.0142820595530738,0.5040563108018773,0.7379687122716152,2011Q2,
ACC,90300,2011-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2011-07-29,2011m7,0.0479,37.22,2536.5059,2629.352,349.391,32.182,1218.033,0.4894457,0.022616979,0.045109592,0.0133529715098166,0.4802011424513329,0.7363632525611766,2011Q3,
ACC,90300,2011-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2011-12-30,2011m12,0.0666,41.96,2973.1597,2621.09,363.689,38.789,1286.129,0.46068925,0.028637324,0.049078055,0.0133529715098166,0.432579859968948,0.6710947168921,2011Q4,
ACC,90300,2012-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2012-02-29,2012m2,-0.0307,41.15,3068.2263,2705.475,376.488,38.744,1312.649,0.4572794,0.019466821,0.048536025,0.0133529715098166,0.4278201260081557,0.6426098302968332,2012Q1,
ACC,90300,2012-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2012-06-29,2012m6,0.0246,44.98,3360.0059,3008.582,390.26,40.962,1375.216,0.48128322,0.015075209,0.043553077,0.041178258542658,0.4092897281679891,0.6403302211958122,2012Q2,
ACC,90300,2012-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2012-08-31,2012m8,-0.0147,46.62,4288.2007,3115.981,394.089,41.493,1443.162,0.47728404,0.01725203,0.050094977,0.041178258542658,0.3365425630878704,0.6287045054803876,2012Q3,
ACC,90300,2012-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2012-11-30,2012m11,-0.0259,43.8,4582.8813,3240.509,406.696,44.544,1427.922,0.5020344,0.017716045,0.049617823,0.041178258542658,0.3115773334026447,0.6045092514968317,2012Q4,
ACC,90300,2013-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2013-03-28,2013m3,0.0031,45.34,4750.5894,4214.572,422.739,42.225,2128.436,0.43406257,0.016392887,0.041144155,0.041178258542658,0.4480362403811927,0.6141925662421245,2013Q1,
ACC,90300,2013-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2013-06-28,2013m6,-0.0042,40.66,4260.233,5118.962,493.494,53.188,2648.381,0.43392664,0.011378088,0.0396639,0.0213851405821141,0.6216517039128201,0.5889742138393899,2013Q2,
ACC,90300,2013-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2013-09-30,2013m9,0.0252,34.15,3578.2712,5160.141,524.757,47.575,2634.237,0.44405898,0.010435761,0.04082098,0.0213851405821141,0.7361759007361096,0.6876877462427643,2013Q3,
ACC,90300,2013-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2013-10-31,2013m10,0.012,34.56,3621.2314,5291.645,578.798,43.02,2615.046,0.4630462,0.012259326,0.042437654,0.0213851405821141,0.7221427015747267,0.5861269620910248,2013Q4,
ACC,90300,2014-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2014-01-31,2014m1,0.0792,34.76,3642.2568,5320.086,626.616,38.003,2630.841,0.4575659,0.0117943585,0.04578836,0.0213851405821141,0.7223106618926465,0.5603175066813595,2014Q1,
ACC,90300,2014-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2014-06-30,2014m6,-0.0154,38.24,4011.6821,5598.04,660.467,45.593,2624.901,0.4902407,0.013254996,0.044065066,0.0398658844657379,0.6543142948285158,0.2139958417356664,2014Q2,
ACC,90300,2014-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2014-07-31,2014m7,0.0178,38.92,4083.0193,5620.715,681.093,51.763,2608.583,0.49648255,0.011986732,0.04458223,0.0398658844657379,0.6388857970269183,0.2040054547050925,2014Q3,
ACC,90300,2014-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2014-10-31,2014m10,0.0774,39.27,4120.6797,5720.993,699.948,59.908,2578.478,0.5088928,0.017384395,0.044933982,0.0398658844657379,0.6257409417326716,0.1953454540946484,2014Q4,
ACC,90300,2015-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2015-03-31,2015m3,0.0388,42.87,4814.3438,5753.861,723.753,59.938,2543.957,0.50824046,0.008820164,0.047085773,0.0398658844657379,0.5284119770523253,0.1047477858852646,2015Q1,
ACC,90300,2015-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2015-04-30,2015m4,-0.0637,40.14,4507.762,5834.748,738.083,60.153,2609.554,0.5094854,0.009768888,0.04454314,0.0398658844657379,0.578902336697928,0.0991189521439785,2015Q2,
ACC,90300,2015-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2015-09-30,2015m9,0.0581,36.24,4070.4407,5819.565,747.474,104.638,2848.243,0.4682087,0.008918708,0.046922065,0.0240803600921843,0.6997382089204652,0.095049767922124,2015Q3,
ACC,90300,2015-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2015-10-30,2015m10,0.1195,40.57,4556.7817,5810.17,753.419,106.78,2826.874,0.47042015,0.008508873,0.047137175,0.0240803600921843,0.6203663075032995,0.1418923416925138,2015Q4,
ACC,90300,2016-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2016-01-29,2016m1,0.0208,42.2,4740.2837,6026.102,752.343,114.482,2785.723,0.4847792,0.013542751,0.038982246,0.0240803600921843,0.5876700426368178,0.1154037512903417,2016Q1,
ACC,90300,2016-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2016-04-29,2016m4,-0.0497,44.75,5837.324,6025.947,757.802,115.991,2770.196,0.4925334,0.008352878,0.04331037,0.0240803600921843,0.4745660931142206,0.1197344373830477,2016Q2,
ACC,90300,2016-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2016-09-30,2016m9,0.0152,50.87,6636.856,6367.537,765.471,91.381,3462.277,0.41197515,0.06715077,0.03939027,0.0418710445037102,0.5216742836682573,0.1350559704152684,2016Q3,
ACC,90300,2016-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2016-12-30,2016m12,0.0565,49.77,6574.617,6315.057,773.97,94.239,3420.391,0.41023603,0.038271073,0.045134827,0.0418710445037102,0.5202418807485287,0.0452706806527285,2016Q4,
ACC,90300,2017-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2017-03-31,2017m3,-0.0687,47.59,6350.219,6279.375,789.738,102.028,3450.106,0.39562726,0.009880283,0.052196916,0.0418710445037102,0.5433049923756572,0.0397725054095995,2017Q1,
ACC,90300,2017-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2017-06-30,2017m6,-0.0034,47.3,6341.7,5865.913,791.842,99.061,3444.985,0.3623131,0.008005062,0.052521918,0.0287551324606638,0.5432273849948556,0.0145366043578519,2017Q2,
ACC,90300,2017-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2017-09-29,2017m9,-0.0723,44.15,6023.2524,5987.966,784.738,87.524,3487.778,0.3687932,0.009772266,0.05193767,0.0287551324606638,0.5790522771827803,0.0107972543633526,2017Q3,
ACC,90300,2017-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2017-10-31,2017m10,-0.0582,41.58,5672.635,6224.973,777.52,66.324,3554.0,0.37912357,0.008641805,0.04585273,0.0287551324606638,0.6265166011915098,0.0307371626342277,2017Q4,
ACC,90300,2018-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2018-02-28,2018m2,-0.04,36.48,4976.857,6686.891,778.034,55.368,3500.093,0.41368777,0.006305621,0.04641544,0.0287551324606638,0.7032737765176145,0.023162413888041,2018Q1,
ACC,90300,2018-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2018-05-31,2018m5,0.0371,40.1,5481.0684,6897.37,801.392,69.038,3484.985,0.43850324,0.009390825,0.046387825,0.0287551324606638,0.6358222137566563,0.0527183516860342,2018Q2,
ACC,90300,2018-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2018-07-31,2018m7,-0.038,41.25,5638.2563,7006.952,828.854,60.915,3456.503,0.44730005,0.011986239,0.051536676,0.0198101283075823,0.6130446949708385,0.1011005486711899,2018Q3,
ACC,90300,2018-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2018-12-31,2018m12,-0.0557,41.39,5671.713,6905.017,850.916,109.686,3614.147,0.40944967,0.012629079,0.052248098,0.0198101283075823,0.6372231762531444,0.2070572915145773,2018Q4,
ACC,90300,2019-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2019-03-29,2019m3,0.0559,47.58,6528.5947,7046.048,867.462,108.653,3497.201,0.42204112,0.012849898,0.048504353,0.0198101283075823,0.5356743568462089,0.287273398836007,2019Q1,
ACC,90300,2019-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2019-04-30,2019m4,-0.008,47.2,6476.4536,7038.846,885.644,117.095,3481.051,0.43012717,0.015132736,0.053506073,0.0198101283075823,0.5374934021205625,0.2907376332645305,2019Q2,
ACC,90300,2019-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2019-08-30,2019m8,0.0043,46.48,6386.445,7325.448,907.069,120.808,3438.924,0.46303967,0.0109010395,0.047654834,0.033637829494598,0.5384723539098238,0.290463564524724,2019Q3,
ACC,90300,2019-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2019-10-31,2019m10,0.0395,49.98,6867.352,7382.897,923.107,85.185,3379.999,0.4776697,0.012017775,0.048157517,0.033637829494598,0.4921837446860886,0.2448850533691021,2019Q4,
ACC,90300,2020-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2020-01-31,2020m1,-0.0147,45.87,6302.767,7668.982,937.029,107.753,3330.075,0.4997988,0.01118623,0.049995422,0.033637829494598,0.5283512703502882,0.2408094004985426,2020Q1,
ACC,90300,2020-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2020-06-30,2020m6,0.0824,34.96,4810.6357,7559.754,946.728,84.969,3294.676,0.5120431,0.010760668,0.048993524,0.0257897893449917,0.6848733447775507,0.8999214016940146,2020Q2,
ACC,90300,2020-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2020-07-31,2020m7,0.0195,35.64,4905.2046,7619.756,953.926,136.184,3309.811,0.52732164,0.027414002,0.049942676,0.0257897893449917,0.6747549536734401,0.8984639064716748,2020Q3,
ACC,90300,2020-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2020-10-30,2020m10,0.0727,37.46,5155.695,7514.51,947.197,112.454,3232.565,0.5308586,0.008113636,0.04859066,0.0257897893449917,0.6269892332461223,0.8743706025768205,2020Q4,
ACC,90300,2021-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2021-01-29,2021m1,-0.0267,41.16,5664.933,7581.524,929.855,72.716,3152.935,0.5374364,0.0089661395,0.044973545,0.0257897893449917,0.5565705823164634,0.8369614809611255,2021Q1,
ACC,90300,2021-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2021-06-30,2021m6,-0.0093,46.72,6441.0996,7531.16,910.223,72.803,3114.128,0.5417006,0.009822126,0.0466219,0.0233782940200274,0.4834776934725973,0.8374916367502208,2021Q2,
ACC,90300,2021-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2021-07-30,2021m7,0.0768,50.31,6936.0386,7518.708,894.372,7.566,3067.168,0.553762,0.008675559,0.04125004,0.0233782940200274,0.4422074601734116,0.8121503603156764,2021Q3,
ACC,90300,2021-10-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2021-10-29,2021m10,0.1088,53.72,7406.1616,7538.441,894.875,11.508,3035.925,0.560163,0.007661929,0.04104217,0.0233782940200274,0.4099188289140231,0.8421834619657045,2021Q4,
ACC,90300,2022-01-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2022-01-31,2022m1,-0.0878,52.26,7357.3716,7548.719,913.833,19.584,2982.993,0.5579564,0.008244578,0.043367226,0.0233782940200274,0.4054427481230049,0.8728060828279738,2022Q1,
ACC,90300,2022-04-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2022-05-31,2022m5,0.0051,65.0,9066.395,7574.586,945.103,35.489,3117.378,0.52891815,0.017780114,0.044199776,0.0233782940200274,0.3438387506486867,0.7541456421731707,2022Q2,
ACC,90300,2022-07-01,AMERICAN CAMPUS COMMUNITIES INC,2.0,9.0,2.0,2022-07-29,2022m7,0.0132,65.32,9111.029,7496.248,984.351,59.054,3093.994,0.5347372,0.013959517,0.047809917,0.0113842466329075,0.339587719114565,0.7306238747904942,2022Q3,
ACH,80090,1993-10-01,ALEXANDER HAAGEN PROPERTIES INC,2.0,9.0,0.0,1993-12-31,1993m12,,17.75,216.99374,,,,,,,,,,,1993Q4,
